Region,Date,Confirmed,Recovered/Migrated,Deceased
Andhra Pradesh,20200624,10002.0,4599.0,119.0
Arunachal Pradesh,20200624,148.0,22.0,0.0
Assam,20200624,5831.0,3762.0,9.0
Bihar,20200624,8153.0,6104.0,56.0
Chandigarh,20200624,418.0,322.0,6.0
Chhattisgarh,20200624,2362.0,1553.0,12.0
Dadra and Nagar Haveli and Daman and Diu,20200624,120.0,29.0,0.0
Delhi,20200624,66602.0,39313.0,2301.0
Goa,20200624,909.0,205.0,1.0
Gujarat,20200624,28371.0,20513.0,1710.0
Haryana,20200624,11520.0,6498.0,178.0
Himachal Pradesh,20200624,775.0,443.0,8.0
Jammu and Kashmir,20200624,6236.0,3642.0,87.0
Jharkhand,20200624,2185.0,1520.0,11.0
Karnataka,20200624,9721.0,6004.0,150.0
Kerala,20200624,3451.0,1809.0,22.0
Ladakh,20200624,932.0,148.0,1.0
Madhya Pradesh,20200624,12261.0,9335.0,525.0
Maharashtra,20200624,139010.0,69631.0,6531.0
Manipur,20200624,921.0,258.0,0.0
Meghalaya,20200624,46.0,37.0,1.0
Mizoram,20200624,142.0,9.0,0.0
Nagaland,20200624,330.0,141.0,0.0
Odisha,20200624,5470.0,3988.0,17.0
Puducherry,20200624,402.0,165.0,9.0
Punjab,20200624,4397.0,3047.0,105.0
Rajasthan,20200624,15627.0,12213.0,365.0
Sikkim,20200624,79.0,29.0,0.0
Tamil Nadu,20200624,64603.0,35339.0,833.0
Telangana,20200624,9553.0,4224.0,220.0
Tripura,20200624,1259.0,807.0,1.0
Uttarakhand,20200624,2535.0,1602.0,30.0
Uttar Pradesh,20200624,18893.0,12116.0,588.0
West Bengal,20200624,14728.0,9218.0,580.0
National Total,20200624,448042.0,258685.0,14476.0
Andaman and Nicobar Islands,20200625,56.0,43.0,0.0
Andhra Pradesh,20200625,10331.0,4779.0,124.0
Arunachal Pradesh,20200625,158.0,38.0,0.0
Assam,20200625,6198.0,3958.0,9.0
Bihar,20200625,8209.0,6113.0,57.0
Chandigarh,20200625,420.0,323.0,6.0
Chhattisgarh,20200625,2419.0,1627.0,12.0
Dadra and Nagar Haveli and Daman and Diu,20200625,120.0,30.0,0.0
Delhi,20200625,70390.0,41437.0,2365.0
Goa,20200625,951.0,289.0,2.0
Gujarat,20200625,28943.0,21088.0,1735.0
Haryana,20200625,12010.0,6925.0,188.0
Himachal Pradesh,20200625,806.0,466.0,8.0
Jammu and Kashmir,20200625,6422.0,3818.0,88.0
Jharkhand,20200625,2207.0,1570.0,11.0
Karnataka,20200625,10118.0,6151.0,164.0
Kerala,20200625,3603.0,1888.0,22.0
Ladakh,20200625,941.0,274.0,1.0
Madhya Pradesh,20200625,12448.0,9473.0,534.0
Maharashtra,20200625,142900.0,73792.0,6739.0
Manipur,20200625,970.0,328.0,0.0
Meghalaya,20200625,46.0,42.0,1.0
Mizoram,20200625,142.0,19.0,0.0
Nagaland,20200625,347.0,148.0,0.0
Odisha,20200625,5752.0,4123.0,17.0
Puducherry,20200625,461.0,176.0,9.0
Punjab,20200625,4627.0,3099.0,113.0
Rajasthan,20200625,16009.0,12611.0,375.0
Sikkim,20200625,84.0,39.0,0.0
Tamil Nadu,20200625,67468.0,37763.0,866.0
Telangana,20200625,10444.0,4361.0,225.0
Tripura,20200625,1259.0,897.0,1.0
Uttarakhand,20200625,2623.0,1721.0,35.0
Uttar Pradesh,20200625,19557.0,12586.0,596.0
West Bengal,20200625,15173.0,9702.0,591.0
National Total,20200625,464612.0,271697.0,14894.0
Andaman and Nicobar Islands,20200626,59.0,43.0,0.0
Andhra Pradesh,20200626,10884.0,4988.0,136.0
Arunachal Pradesh,20200626,160.0,38.0,1.0
Assam,20200626,6321.0,4033.0,9.0
Bihar,20200626,8473.0,6441.0,57.0
Chandigarh,20200626,423.0,329.0,6.0
Chhattisgarh,20200626,2452.0,1755.0,12.0
Dadra and Nagar Haveli and Daman and Diu,20200626,155.0,32.0,0.0
Delhi,20200626,73780.0,44765.0,2429.0
Goa,20200626,995.0,335.0,2.0
Gujarat,20200626,29520.0,21498.0,1753.0
Haryana,20200626,12463.0,7380.0,198.0
Himachal Pradesh,20200626,839.0,477.0,9.0
Jammu and Kashmir,20200626,6549.0,3967.0,90.0
Jharkhand,20200626,2262.0,1605.0,12.0
Karnataka,20200626,10560.0,6670.0,170.0
Kerala,20200626,3726.0,1943.0,22.0
Ladakh,20200626,941.0,358.0,1.0
Madhya Pradesh,20200626,12596.0,9619.0,542.0
Maharashtra,20200626,147741.0,77453.0,6931.0
Manipur,20200626,1056.0,354.0,0.0
Meghalaya,20200626,46.0,42.0,1.0
Mizoram,20200626,145.0,30.0,0.0
Nagaland,20200626,355.0,160.0,0.0
Odisha,20200626,5962.0,4291.0,17.0
Puducherry,20200626,502.0,187.0,9.0
Punjab,20200626,4769.0,3192.0,120.0
Rajasthan,20200626,16296.0,12840.0,379.0
Sikkim,20200626,85.0,39.0,0.0
Tamil Nadu,20200626,70977.0,39999.0,911.0
Telangana,20200626,11364.0,4688.0,230.0
Tripura,20200626,1290.0,1019.0,1.0
Uttarakhand,20200626,2691.0,1758.0,36.0
Uttar Pradesh,20200626,20193.0,13119.0,611.0
West Bengal,20200626,15648.0,10190.0,606.0
National Total,20200626,482278.0,285637.0,15301.0
Andaman and Nicobar Islands,20200627,72.0,43.0,0.0
Andhra Pradesh,20200627,11489.0,5196.0,148.0
Arunachal Pradesh,20200627,172.0,42.0,1.0
Assam,20200627,6607.0,4259.0,9.0
Bihar,20200627,8716.0,6762.0,58.0
Chandigarh,20200627,425.0,335.0,6.0
Chhattisgarh,20200627,2545.0,1914.0,13.0
Dadra and Nagar Haveli and Daman and Diu,20200627,163.0,41.0,0.0
Delhi,20200627,77240.0,47091.0,2492.0
Goa,20200627,1039.0,370.0,2.0
Gujarat,20200627,30095.0,22030.0,1771.0
Haryana,20200627,12884.0,8016.0,211.0
Himachal Pradesh,20200627,864.0,502.0,9.0
Jammu and Kashmir,20200627,6762.0,4080.0,91.0
Jharkhand,20200627,2290.0,1643.0,12.0
Karnataka,20200627,11005.0,6916.0,180.0
Kerala,20200627,3876.0,2008.0,22.0
Ladakh,20200627,946.0,358.0,1.0
Madhya Pradesh,20200627,12798.0,9804.0,546.0
Maharashtra,20200627,152765.0,79815.0,7106.0
Manipur,20200627,1075.0,393.0,0.0
Meghalaya,20200627,47.0,42.0,1.0
Mizoram,20200627,145.0,30.0,0.0
Nagaland,20200627,371.0,162.0,0.0
Odisha,20200627,6180.0,4422.0,17.0
Puducherry,20200627,502.0,187.0,9.0
Punjab,20200627,4957.0,3201.0,122.0
Rajasthan,20200627,16660.0,13062.0,380.0
Sikkim,20200627,86.0,39.0,0.0
Tamil Nadu,20200627,74622.0,41357.0,957.0
Telangana,20200627,12349.0,4766.0,237.0
Tripura,20200627,1325.0,1055.0,1.0
Uttarakhand,20200627,2725.0,1822.0,37.0
Uttar Pradesh,20200627,20943.0,13583.0,630.0
West Bengal,20200627,16190.0,10535.0,616.0
National Total,20200627,500930.0,295881.0,15685.0
Andaman and Nicobar Islands,20200628,72.0,43.0,0.0
Andhra Pradesh,20200628,12285.0,5480.0,157.0
Arunachal Pradesh,20200628,177.0,54.0,1.0
Assam,20200628,6816.0,4500.0,9.0
Bihar,20200628,8931.0,6843.0,59.0
Chandigarh,20200628,428.0,335.0,6.0
Chhattisgarh,20200628,2545.0,1914.0,13.0
Dadra and Nagar Haveli and Daman and Diu,20200628,177.0,55.0,0.0
Delhi,20200628,80188.0,49301.0,2558.0
Goa,20200628,1128.0,420.0,2.0
Gujarat,20200628,30709.0,22409.0,1789.0
Haryana,20200628,13427.0,8472.0,218.0
Himachal Pradesh,20200628,894.0,509.0,9.0
Jammu and Kashmir,20200628,6966.0,4225.0,93.0
Jharkhand,20200628,2339.0,1724.0,12.0
Karnataka,20200628,11923.0,7287.0,191.0
Kerala,20200628,4071.0,2110.0,22.0
Ladakh,20200628,960.0,554.0,1.0
Madhya Pradesh,20200628,12965.0,9971.0,550.0
Maharashtra,20200628,159133.0,84245.0,7273.0
Manipur,20200628,1092.0,432.0,0.0
Meghalaya,20200628,47.0,42.0,1.0
Mizoram,20200628,148.0,55.0,0.0
Nagaland,20200628,387.0,164.0,0.0
Odisha,20200628,6350.0,4606.0,18.0
Puducherry,20200628,619.0,221.0,10.0
Punjab,20200628,5056.0,3320.0,128.0
Rajasthan,20200628,16944.0,13367.0,391.0
Sikkim,20200628,87.0,46.0,0.0
Tamil Nadu,20200628,78335.0,44094.0,1025.0
Telangana,20200628,13436.0,4928.0,243.0
Tripura,20200628,1334.0,1071.0,1.0
Uttarakhand,20200628,2791.0,1912.0,37.0
Uttar Pradesh,20200628,21549.0,14215.0,649.0
West Bengal,20200628,16711.0,10789.0,629.0
National Total,20200628,521020.0,309713.0,16095.0
Andaman and Nicobar Islands,20200629,76.0,45.0,0.0
Andhra Pradesh,20200629,13241.0,5908.0,169.0
Arunachal Pradesh,20200629,182.0,60.0,1.0
Assam,20200629,7206.0,5088.0,10.0
Bihar,20200629,9212.0,7118.0,60.0
Chandigarh,20200629,429.0,336.0,6.0
Chhattisgarh,20200629,2662.0,2091.0,13.0
Dadra and Nagar Haveli and Daman and Diu,20200629,178.0,60.0,0.0
Delhi,20200629,83077.0,52607.0,2623.0
Goa,20200629,1198.0,478.0,3.0
Gujarat,20200629,31320.0,22800.0,1808.0
Haryana,20200629,13829.0,8917.0,223.0
Himachal Pradesh,20200629,916.0,529.0,9.0
Jammu and Kashmir,20200629,7093.0,4316.0,94.0
Jharkhand,20200629,2364.0,1793.0,12.0
Karnataka,20200629,13190.0,7507.0,207.0
Kerala,20200629,4189.0,2152.0,22.0
Ladakh,20200629,963.0,586.0,1.0
Madhya Pradesh,20200629,13186.0,10084.0,557.0
Maharashtra,20200629,164626.0,86575.0,7429.0
Manipur,20200629,1185.0,455.0,0.0
Meghalaya,20200629,47.0,42.0,1.0
Mizoram,20200629,148.0,55.0,0.0
Nagaland,20200629,415.0,164.0,0.0
Odisha,20200629,6614.0,4743.0,21.0
Puducherry,20200629,619.0,221.0,10.0
Punjab,20200629,5216.0,3526.0,133.0
Rajasthan,20200629,17271.0,13611.0,399.0
Sikkim,20200629,88.0,49.0,0.0
Tamil Nadu,20200629,82275.0,45537.0,1079.0
Telangana,20200629,14419.0,5172.0,247.0
Tripura,20200629,1346.0,1079.0,1.0
Uttarakhand,20200629,2823.0,2018.0,38.0
Uttar Pradesh,20200629,22147.0,14808.0,660.0
West Bengal,20200629,17283.0,11193.0,639.0
National Total,20200629,541033.0,321723.0,16475.0
Andaman and Nicobar Islands,20200630,90.0,46.0,0.0
Andhra Pradesh,20200630,13891.0,6232.0,180.0
Arunachal Pradesh,20200630,187.0,61.0,1.0
Assam,20200630,7752.0,5333.0,11.0
Bihar,20200630,9640.0,7390.0,62.0
Chandigarh,20200630,435.0,349.0,6.0
Chhattisgarh,20200630,2761.0,2173.0,13.0
Dadra and Nagar Haveli and Daman and Diu,20200630,203.0,77.0,0.0
Delhi,20200630,85161.0,56235.0,2680.0
Goa,20200630,1198.0,478.0,3.0
Gujarat,20200630,31938.0,23240.0,1827.0
Haryana,20200630,14210.0,9502.0,232.0
Himachal Pradesh,20200630,942.0,556.0,9.0
Jammu and Kashmir,20200630,7237.0,4585.0,95.0
Jharkhand,20200630,2426.0,1845.0,15.0
Karnataka,20200630,14295.0,7683.0,226.0
Kerala,20200630,4189.0,2152.0,22.0
Ladakh,20200630,964.0,616.0,1.0
Madhya Pradesh,20200630,13370.0,10199.0,564.0
Maharashtra,20200630,169883.0,88960.0,7610.0
Manipur,20200630,1227.0,494.0,0.0
Meghalaya,20200630,47.0,42.0,1.0
Mizoram,20200630,148.0,55.0,0.0
Nagaland,20200630,434.0,168.0,0.0
Odisha,20200630,6859.0,4946.0,23.0
Puducherry,20200630,619.0,221.0,10.0
Punjab,20200630,5418.0,3764.0,138.0
Rajasthan,20200630,17660.0,13618.0,405.0
Sikkim,20200630,88.0,50.0,0.0
Tamil Nadu,20200630,86224.0,47749.0,1141.0
Telangana,20200630,15394.0,5582.0,253.0
Tripura,20200630,1380.0,1085.0,1.0
Uttarakhand,20200630,2831.0,2111.0,39.0
Uttar Pradesh,20200630,22828.0,15506.0,672.0
West Bengal,20200630,17907.0,11719.0,653.0
National Total,20200630,559836.0,334822.0,16893.0
Andaman and Nicobar Islands,20200701,97.0,50.0,0.0
Andhra Pradesh,20200701,14595.0,6511.0,187.0
Arunachal Pradesh,20200701,191.0,62.0,1.0
Assam,20200701,8227.0,5647.0,12.0
Bihar,20200701,10043.0,7687.0,67.0
Chandigarh,20200701,440.0,364.0,6.0
Chhattisgarh,20200701,2860.0,2250.0,13.0
Dadra and Nagar Haveli and Daman and Diu,20200701,213.0,82.0,0.0
Delhi,20200701,87360.0,58348.0,2742.0
Goa,20200701,1315.0,596.0,3.0
Gujarat,20200701,32557.0,23662.0,1846.0
Haryana,20200701,14548.0,9972.0,236.0
Himachal Pradesh,20200701,953.0,580.0,10.0
Jammu and Kashmir,20200701,7497.0,4722.0,101.0
Jharkhand,20200701,2490.0,1884.0,15.0
Karnataka,20200701,15242.0,7918.0,246.0
Kerala,20200701,4442.0,2306.0,24.0
Ladakh,20200701,973.0,648.0,1.0
Madhya Pradesh,20200701,13593.0,10395.0,572.0
Maharashtra,20200701,174761.0,90911.0,7855.0
Manipur,20200701,1234.0,553.0,0.0
Meghalaya,20200701,52.0,42.0,1.0
Mizoram,20200701,160.0,122.0,0.0
Nagaland,20200701,459.0,168.0,0.0
Odisha,20200701,7065.0,5189.0,25.0
Puducherry,20200701,714.0,272.0,12.0
Punjab,20200701,5568.0,3867.0,144.0
Rajasthan,20200701,18014.0,14220.0,413.0
Sikkim,20200701,89.0,52.0,0.0
Tamil Nadu,20200701,90167.0,50074.0,1201.0
Telangana,20200701,16339.0,7294.0,260.0
Tripura,20200701,1388.0,1086.0,1.0
Uttarakhand,20200701,2881.0,2231.0,41.0
Uttar Pradesh,20200701,23492.0,16084.0,697.0
West Bengal,20200701,18559.0,12130.0,668.0
National Total,20200701,578578.0,347979.0,17400.0
Andaman and Nicobar Islands,20200702,100.0,50.0,0.0
Andhra Pradesh,20200702,15252.0,6988.0,193.0
Arunachal Pradesh,20200702,195.0,66.0,1.0
Assam,20200702,8582.0,5851.0,12.0
Bihar,20200702,10249.0,7946.0,70.0
Chandigarh,20200702,446.0,367.0,6.0
Chhattisgarh,20200702,2940.0,2303.0,14.0
Dadra and Nagar Haveli and Daman and Diu,20200702,215.0,86.0,0.0
Delhi,20200702,89802.0,59992.0,2803.0
Goa,20200702,1387.0,670.0,4.0
Gujarat,20200702,33232.0,24030.0,1867.0
Haryana,20200702,14941.0,10499.0,240.0
Himachal Pradesh,20200702,979.0,614.0,10.0
Jammu and Kashmir,20200702,7695.0,4856.0,105.0
Jharkhand,20200702,2521.0,1931.0,15.0
Karnataka,20200702,16514.0,8063.0,253.0
Kerala,20200702,4593.0,2439.0,24.0
Ladakh,20200702,990.0,694.0,1.0
Madhya Pradesh,20200702,13861.0,10655.0,581.0
Maharashtra,20200702,180298.0,93154.0,8053.0
Manipur,20200702,1260.0,579.0,0.0
Meghalaya,20200702,52.0,42.0,1.0
Mizoram,20200702,160.0,123.0,0.0
Nagaland,20200702,459.0,168.0,0.0
Odisha,20200702,7316.0,5353.0,25.0
Puducherry,20200702,714.0,272.0,12.0
Punjab,20200702,5668.0,3867.0,149.0
Rajasthan,20200702,18312.0,14574.0,421.0
Sikkim,20200702,101.0,53.0,0.0
Tamil Nadu,20200702,94049.0,52926.0,1264.0
Telangana,20200702,17357.0,8082.0,267.0
Tripura,20200702,1396.0,1093.0,1.0
Uttarakhand,20200702,2947.0,2317.0,41.0
Uttar Pradesh,20200702,24056.0,16629.0,718.0
West Bengal,20200702,19170.0,12528.0,683.0
National Total,20200702,597809.0,359860.0,17834.0
Andaman and Nicobar Islands,20200703,109.0,51.0,0.0
Andhra Pradesh,20200703,16097.0,7313.0,198.0
Arunachal Pradesh,20200703,195.0,66.0,1.0
Assam,20200703,9013.0,6106.0,12.0
Bihar,20200703,10471.0,8020.0,77.0
Chandigarh,20200703,450.0,389.0,6.0
Chhattisgarh,20200703,3013.0,2385.0,14.0
Dadra and Nagar Haveli and Daman and Diu,20200703,230.0,89.0,0.0
Delhi,20200703,92175.0,63007.0,2864.0
Goa,20200703,1482.0,734.0,4.0
Gujarat,20200703,33913.0,24593.0,1886.0
Haryana,20200703,15509.0,11019.0,251.0
Himachal Pradesh,20200703,1014.0,628.0,10.0
Jammu and Kashmir,20200703,7849.0,4974.0,115.0
Jharkhand,20200703,2584.0,1983.0,15.0
Karnataka,20200703,18016.0,8334.0,272.0
Kerala,20200703,4753.0,2640.0,25.0
Ladakh,20200703,990.0,730.0,1.0
Madhya Pradesh,20200703,14106.0,10815.0,589.0
Maharashtra,20200703,186626.0,101172.0,8178.0
Manipur,20200703,1279.0,617.0,0.0
Meghalaya,20200703,56.0,42.0,1.0
Mizoram,20200703,162.0,126.0,0.0
Nagaland,20200703,501.0,182.0,0.0
Odisha,20200703,7545.0,5502.0,27.0
Puducherry,20200703,802.0,331.0,12.0
Punjab,20200703,5784.0,4144.0,152.0
Rajasthan,20200703,18662.0,14948.0,430.0
Sikkim,20200703,102.0,53.0,0.0
Tamil Nadu,20200703,98392.0,56021.0,1321.0
Telangana,20200703,18570.0,9069.0,275.0
Tripura,20200703,1435.0,1146.0,1.0
Uttarakhand,20200703,2984.0,2405.0,42.0
Uttar Pradesh,20200703,24825.0,17221.0,735.0
West Bengal,20200703,19819.0,13037.0,699.0
National Total,20200703,619513.0,379892.0,18213.0
Andaman and Nicobar Islands,20200704,116.0,54.0,0.0
Andhra Pradesh,20200704,16934.0,7632.0,206.0
Arunachal Pradesh,20200704,252.0,75.0,1.0
Assam,20200704,9673.0,6349.0,14.0
Bihar,20200704,10954.0,8214.0,80.0
Chandigarh,20200704,457.0,393.0,6.0
Chhattisgarh,20200704,3065.0,2437.0,14.0
Dadra and Nagar Haveli and Daman and Diu,20200704,257.0,96.0,0.0
Delhi,20200704,94695.0,65624.0,2923.0
Goa,20200704,1482.0,734.0,4.0
Gujarat,20200704,34600.0,24933.0,1904.0
Haryana,20200704,16003.0,11691.0,255.0
Himachal Pradesh,20200704,1033.0,667.0,10.0
Jammu and Kashmir,20200704,8019.0,5075.0,119.0
Jharkhand,20200704,2695.0,2001.0,15.0
Karnataka,20200704,19710.0,8805.0,293.0
Kerala,20200704,4964.0,2841.0,25.0
Ladakh,20200704,1001.0,777.0,1.0
Madhya Pradesh,20200704,14297.0,11049.0,593.0
Maharashtra,20200704,192990.0,104687.0,8376.0
Manipur,20200704,1316.0,639.0,0.0
Meghalaya,20200704,62.0,43.0,1.0
Mizoram,20200704,162.0,126.0,0.0
Nagaland,20200704,539.0,228.0,0.0
Odisha,20200704,8106.0,5705.0,29.0
Puducherry,20200704,802.0,331.0,12.0
Punjab,20200704,5937.0,4266.0,157.0
Rajasthan,20200704,19052.0,15281.0,440.0
Sikkim,20200704,102.0,53.0,0.0
Tamil Nadu,20200704,102721.0,58378.0,1385.0
Telangana,20200704,20462.0,10195.0,283.0
Tripura,20200704,1525.0,1199.0,1.0
Uttarakhand,20200704,3048.0,2481.0,42.0
Uttar Pradesh,20200704,25797.0,17597.0,749.0
West Bengal,20200704,20488.0,13571.0,717.0
National Total,20200704,643316.0,394227.0,18655.0
Andaman and Nicobar Islands,20200705,119.0,66.0,0.0
Andhra Pradesh,20200705,17699.0,8008.0,218.0
Arunachal Pradesh,20200705,259.0,76.0,1.0
Assam,20200705,10668.0,6657.0,14.0
Bihar,20200705,11700.0,8686.0,89.0
Chandigarh,20200705,460.0,395.0,6.0
Chhattisgarh,20200705,3161.0,2549.0,14.0
Dadra and Nagar Haveli and Daman and Diu,20200705,271.0,96.0,0.0
Delhi,20200705,97200.0,68256.0,3004.0
Goa,20200705,1684.0,825.0,6.0
Gujarat,20200705,35312.0,25406.0,1925.0
Haryana,20200705,16548.0,12257.0,260.0
Himachal Pradesh,20200705,1046.0,704.0,11.0
Jammu and Kashmir,20200705,8246.0,5143.0,127.0
Jharkhand,20200705,2739.0,2035.0,17.0
Karnataka,20200705,21549.0,9244.0,335.0
Kerala,20200705,5204.0,3048.0,25.0
Ladakh,20200705,1005.0,826.0,1.0
Madhya Pradesh,20200705,14604.0,11234.0,598.0
Maharashtra,20200705,200064.0,108082.0,8671.0
Manipur,20200705,1325.0,667.0,0.0
Meghalaya,20200705,62.0,43.0,1.0
Mizoram,20200705,164.0,130.0,0.0
Nagaland,20200705,563.0,228.0,0.0
Odisha,20200705,8601.0,5934.0,34.0
Puducherry,20200705,802.0,331.0,12.0
Punjab,20200705,6109.0,4306.0,162.0
Rajasthan,20200705,19532.0,15640.0,447.0
Sikkim,20200705,103.0,58.0,0.0
Tamil Nadu,20200705,107001.0,60592.0,1450.0
Telangana,20200705,22312.0,11537.0,288.0
Tripura,20200705,1546.0,1202.0,1.0
Uttarakhand,20200705,3093.0,2502.0,42.0
Uttar Pradesh,20200705,26554.0,18154.0,773.0
West Bengal,20200705,21231.0,14166.0,736.0
National Total,20200705,668536.0,409083.0,19268.0
Andaman and Nicobar Islands,20200706,125.0,72.0,0.0
Andhra Pradesh,20200706,18697.0,8422.0,232.0
Arunachal Pradesh,20200706,269.0,78.0,1.0
Assam,20200706,11388.0,7125.0,14.0
Bihar,20200706,11876.0,8765.0,95.0
Chandigarh,20200706,466.0,395.0,6.0
Chhattisgarh,20200706,3207.0,2601.0,14.0
Dadra and Nagar Haveli and Daman and Diu,20200706,271.0,106.0,0.0
Delhi,20200706,99444.0,71339.0,3067.0
Goa,20200706,1761.0,936.0,7.0
Gujarat,20200706,36037.0,25892.0,1943.0
Haryana,20200706,17005.0,12944.0,265.0
Himachal Pradesh,20200706,1063.0,737.0,11.0
Jammu and Kashmir,20200706,8429.0,5255.0,132.0
Jharkhand,20200706,2781.0,2045.0,19.0
Karnataka,20200706,23474.0,9847.0,372.0
Kerala,20200706,5429.0,3174.0,25.0
Ladakh,20200706,1005.0,826.0,1.0
Madhya Pradesh,20200706,14930.0,11411.0,608.0
Maharashtra,20200706,206619.0,111740.0,8822.0
Manipur,20200706,1366.0,688.0,0.0
Meghalaya,20200706,62.0,43.0,1.0
Mizoram,20200706,186.0,130.0,0.0
Nagaland,20200706,590.0,231.0,0.0
Odisha,20200706,9070.0,6224.0,36.0
Puducherry,20200706,802.0,331.0,12.0
Punjab,20200706,6283.0,4408.0,164.0
Rajasthan,20200706,20164.0,15928.0,456.0
Sikkim,20200706,123.0,61.0,0.0
Tamil Nadu,20200706,111151.0,62778.0,1510.0
Telangana,20200706,23902.0,12703.0,295.0
Tripura,20200706,1568.0,1202.0,1.0
Uttarakhand,20200706,3124.0,2524.0,42.0
Uttar Pradesh,20200706,27707.0,18761.0,785.0
West Bengal,20200706,22126.0,14711.0,757.0
National Total,20200706,692500.0,424433.0,19693.0
Andaman and Nicobar Islands,20200707,141.0,74.0,0.0
Andhra Pradesh,20200707,20019.0,8920.0,239.0
Arunachal Pradesh,20200707,270.0,92.0,2.0
Assam,20200707,12160.0,7882.0,14.0
Bihar,20200707,12125.0,8997.0,97.0
Chandigarh,20200707,489.0,401.0,6.0
Chhattisgarh,20200707,3305.0,2667.0,14.0
Dadra and Nagar Haveli and Daman and Diu,20200707,297.0,114.0,0.0
Delhi,20200707,100823.0,72088.0,3115.0
Goa,20200707,1813.0,1061.0,7.0
Gujarat,20200707,36772.0,26315.0,1960.0
Haryana,20200707,17504.0,13335.0,276.0
Himachal Pradesh,20200707,1077.0,763.0,11.0
Jammu and Kashmir,20200707,8675.0,5318.0,138.0
Jharkhand,20200707,2847.0,2068.0,20.0
Karnataka,20200707,25317.0,10527.0,401.0
Kerala,20200707,5622.0,3341.0,27.0
Ladakh,20200707,1005.0,836.0,1.0
Madhya Pradesh,20200707,15284.0,11579.0,617.0
Maharashtra,20200707,211987.0,115262.0,9026.0
Manipur,20200707,1390.0,734.0,0.0
Meghalaya,20200707,80.0,43.0,1.0
Mizoram,20200707,197.0,133.0,0.0
Nagaland,20200707,625.0,243.0,0.0
Odisha,20200707,9526.0,6486.0,38.0
Puducherry,20200707,802.0,331.0,12.0
Punjab,20200707,6491.0,4494.0,169.0
Rajasthan,20200707,20688.0,16278.0,461.0
Sikkim,20200707,125.0,65.0,0.0
Tamil Nadu,20200707,114978.0,66571.0,1571.0
Telangana,20200707,25733.0,14781.0,306.0
Tripura,20200707,1680.0,1219.0,1.0
Uttarakhand,20200707,3161.0,2586.0,42.0
Uttar Pradesh,20200707,28636.0,19109.0,809.0
West Bengal,20200707,22987.0,15235.0,779.0
National Total,20200707,714631.0,439948.0,20160.0
Andaman and Nicobar Islands,20200708,147.0,75.0,0.0
Andhra Pradesh,20200708,21197.0,9745.0,252.0
Arunachal Pradesh,20200708,276.0,105.0,2.0
Assam,20200708,12522.0,8329.0,14.0
Bihar,20200708,12570.0,9284.0,104.0
Chandigarh,20200708,494.0,401.0,7.0
Chhattisgarh,20200708,3415.0,2751.0,14.0
Dadra and Nagar Haveli and Daman and Diu,20200708,405.0,183.0,0.0
Delhi,20200708,102831.0,74217.0,3165.0
Goa,20200708,1903.0,1156.0,8.0
Gujarat,20200708,37550.0,26720.0,1977.0
Haryana,20200708,17999.0,13645.0,279.0
Himachal Pradesh,20200708,1083.0,790.0,11.0
Jammu and Kashmir,20200708,8931.0,5399.0,143.0
Jharkhand,20200708,2996.0,2104.0,22.0
Karnataka,20200708,26815.0,11098.0,416.0
Kerala,20200708,5894.0,3452.0,27.0
Ladakh,20200708,1041.0,836.0,1.0
Madhya Pradesh,20200708,15627.0,11768.0,622.0
Maharashtra,20200708,217121.0,118558.0,9250.0
Manipur,20200708,1430.0,771.0,0.0
Meghalaya,20200708,80.0,43.0,1.0
Mizoram,20200708,197.0,133.0,0.0
Nagaland,20200708,625.0,243.0,0.0
Odisha,20200708,10097.0,6703.0,42.0
Puducherry,20200708,930.0,434.0,14.0
Punjab,20200708,6749.0,4554.0,175.0
Rajasthan,20200708,21404.0,16575.0,472.0
Sikkim,20200708,125.0,70.0,0.0
Tamil Nadu,20200708,118594.0,71116.0,1636.0
Telangana,20200708,27612.0,16287.0,313.0
Tripura,20200708,1704.0,1248.0,1.0
Uttarakhand,20200708,3230.0,2621.0,43.0
Uttar Pradesh,20200708,29968.0,19627.0,827.0
West Bengal,20200708,23837.0,15790.0,804.0
National Total,20200708,737399.0,456831.0,20642.0
Andaman and Nicobar Islands,20200709,149.0,77.0,0.0
Andhra Pradesh,20200709,22259.0,11101.0,264.0
Arunachal Pradesh,20200709,287.0,109.0,2.0
Assam,20200709,13336.0,8729.0,16.0
Bihar,20200709,13189.0,9554.0,107.0
Chandigarh,20200709,513.0,402.0,7.0
Chhattisgarh,20200709,3525.0,2835.0,14.0
Dadra and Nagar Haveli and Daman and Diu,20200709,408.0,184.0,0.0
Delhi,20200709,104864.0,78199.0,3213.0
Goa,20200709,2039.0,1207.0,8.0
Gujarat,20200709,38333.0,27289.0,1993.0
Haryana,20200709,18690.0,14106.0,282.0
Himachal Pradesh,20200709,1101.0,833.0,11.0
Jammu and Kashmir,20200709,9261.0,5567.0,149.0
Jharkhand,20200709,3096.0,2170.0,22.0
Karnataka,20200709,28877.0,11876.0,470.0
Kerala,20200709,6195.0,3559.0,27.0
Ladakh,20200709,1041.0,836.0,1.0
Madhya Pradesh,20200709,16036.0,11987.0,629.0
Maharashtra,20200709,223724.0,123192.0,9448.0
Manipur,20200709,1435.0,793.0,0.0
Meghalaya,20200709,80.0,43.0,1.0
Mizoram,20200709,197.0,133.0,0.0
Nagaland,20200709,657.0,304.0,0.0
